,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,131,13.1,12,0,11,19,13,21,17,18,10,21,14,15,16,21,9,14,9,13,12,17,0,0,14.5,19.5,0.982147867564534,0.39,1,19.5,0.982147867564534,0.39,14.5,0,907480588039,50,334.63884449005127,334.63884449005127,478.4350299835205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,43,4.3,12,0,15,21,15,18,11,20,14,16,9,20,19,21,18,20,11,20,18,21,0,0,9.083333333333334,14.083333333333334,0.9714185060481356,0.2816666666666667,1,14.083333333333334,0.9714185060481356,0.2816666666666667,9.083333333333334,5,907480588039,50,411.1780140399933,411.1780140399933,464.5917475223541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,139,13.9,12,0,18,21,19,21,16,19,16,21,11,16,19,21,11,21,15,16,16,21,0,0,9.25,14.666666666666666,0.9750925925925924,0.29333333333333333,1,14.666666666666666,0.9750925925925924,0.29333333333333333,9.25,10,907480588039,50,309.91722536087036,309.91722536087036,346.770072221756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,34,3.4,12,0,11,15,10,17,15,21,13,20,9,16,10,19,11,15,9,19,0,0,0,0,9.666666666666666,14.75,0.9888992504409171,0.295,1,14.75,0.9888992504409171,0.295,9.666666666666666,15,907480588039,50,388.54636120796204,388.54636120796204,481.1363596916199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,3.0,12,0,16,19,14,21,18,21,18,21,14,21,12,14,11,18,0,0,0,0,0,0,7.0,8.083333333333334,0.9702645502645499,0.16166666666666665,1,8.083333333333334,0.9702645502645499,0.16166666666666665,7.0,20,907480588039,50,419.1033799648285,419.1033799648285,438.54201555252075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,184,18.4,12,0,15,20,9,16,9,16,12,17,19,21,12,13,10,15,9,14,0,0,0,0,11.083333333333334,15.583333333333334,0.9623199404761904,0.31166666666666665,1,15.583333333333334,0.9623199404761904,0.31166666666666665,11.083333333333334,25,907480588039,50,403.4305634498596,403.4305634498596,439.9549608230591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,153,15.3,12,0,14,18,10,16,11,13,11,20,14,20,19,21,12,20,17,18,10,13,0,0,10.833333333333334,17.0,0.9675372942386831,0.34,1,17.0,0.9675372942386831,0.34,10.833333333333334,30,907480588039,50,374.859099149704,374.859099149704,374.86425137519836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,66,6.6,12,0,19,21,13,19,15,17,16,21,13,21,17,21,13,21,15,21,19,21,0,0,12.416666666666666,14.833333333333334,0.976647633744856,0.2966666666666667,1,14.833333333333334,0.976647633744856,0.2966666666666667,12.416666666666666,35,907480588039,50,341.24226331710815,341.24226331710815,380.4764630794525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,52,5.2,12,0,14,21,10,11,10,20,14,16,17,21,14,21,16,19,10,19,19,21,16,21,11.25,16.083333333333332,0.9699366181657846,0.32166666666666666,1,16.083333333333332,0.9699366181657846,0.32166666666666666,11.25,40,907480588039,50,533.5294888019562,533.5294888019562,548.9542756080627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,160,16.0,12,0,12,21,9,18,14,20,9,12,15,19,15,21,11,14,16,21,9,17,19,21,15.916666666666666,22.916666666666668,0.9731915895061729,0.4583333333333333,1,22.916666666666668,0.9731915895061729,0.4583333333333333,15.916666666666666,45,907480588039,50,423.6607253551483,423.6607253551483,425.8677854537964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
