,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,41,4.1,12,0,10,19,17,21,12,18,9,17,11,13,17,18,9,17,17,21,17,21,0,0,10.083333333333334,13.416666666666666,0.9752336248285322,0.2683333333333333,1,13.416666666666666,0.9752336248285322,0.2683333333333333,10.083333333333334,2,391329423632,50,513.6578178405762,513.6578178405762,514.0301320552826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,140,14.0,12,0,13,20,16,21,16,21,17,21,9,14,11,12,9,10,18,21,18,21,13,17,12.833333333333334,15.5,0.9814919973544972,0.31,1,15.5,0.9814919973544972,0.31,12.833333333333334,7,391329423632,50,443.24245834350586,443.24245834350586,517.316897392273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3.4,12,0,10,20,13,21,16,21,17,21,15,21,15,21,9,17,15,21,17,19,0,0,13.333333333333334,14.666666666666666,0.9722301954732511,0.29333333333333333,1,14.666666666666666,0.9722301954732511,0.29333333333333333,13.333333333333334,12,391329423632,50,535.3777184486389,535.3777184486389,535.5296733379364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,79,7.9,12,0,11,15,17,21,17,21,16,21,12,15,10,15,14,16,11,13,18,20,12,21,11.083333333333334,14.25,0.9582149691358023,0.285,1,14.25,0.9582149691358023,0.285,11.083333333333334,17,391329423632,50,590.9637305736542,590.9637305736542,591.105161190033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,156,15.6,12,0,17,21,9,20,10,11,11,20,9,16,18,21,14,21,16,21,11,19,0,0,19.083333333333332,22.833333333333332,0.9751281031211586,0.45666666666666667,1,22.833333333333332,0.9751281031211586,0.45666666666666667,19.083333333333332,22,391329423632,50,431.60949635505676,431.60949635505676,493.4317319393158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,64,6.4,12,0,11,12,10,13,15,21,11,19,16,21,11,14,19,21,14,19,17,19,0,0,10.083333333333334,11.833333333333334,0.961397890946502,0.23666666666666666,1,11.833333333333334,0.961397890946502,0.23666666666666666,10.083333333333334,27,391329423632,50,519.3363213539124,519.3363213539124,546.1398429870605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,65,6.5,12,0,18,21,19,21,10,17,19,21,12,17,9,20,16,21,0,0,0,0,0,0,9.75,11.833333333333334,0.9830727513227513,0.23666666666666666,1,11.833333333333334,0.9830727513227513,0.23666666666666666,9.75,32,391329423632,50,280.6939537525177,280.6939537525177,378.51732325553894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,94,9.4,12,0,11,14,17,19,18,21,13,19,14,18,13,21,16,21,13,19,0,0,0,0,8.75,13.833333333333334,0.9747065972222222,0.27666666666666667,1,13.833333333333334,0.9747065972222222,0.27666666666666667,8.75,37,391329423632,50,416.3387520313263,416.3387520313263,435.2226593494415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,108,10.8,12,0,14,17,10,18,19,21,10,19,9,17,13,16,12,21,13,21,10,21,13,15,19.833333333333332,24.333333333333332,0.9711668420314252,0.4866666666666667,1,24.333333333333332,0.9711668420314252,0.4866666666666667,19.833333333333332,42,391329423632,50,458.65621638298035,458.65621638298035,458.8042142391205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,153,15.3,12,0,13,15,15,17,10,13,16,21,16,21,15,21,14,21,16,19,14,21,14,21,16.333333333333332,19.666666666666668,0.9815529100529098,0.3933333333333333,1,19.666666666666668,0.9815529100529098,0.3933333333333333,16.333333333333332,47,391329423632,50,360.40703082084656,360.40703082084656,490.4363296031952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
