,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1
0,129,12.9,12,0,14,21,14,17,18,21,9,12,13,20,19,21,18,21,17,21,0,0,0,0,9.833333333333334,12.833333333333334,0.9739963624338623,0.25666666666666665,1,12.833333333333334,0.9739963624338623,0.25666666666666665,9.833333333333334,3,508318502630,50,430.3971149921417,430.3971149921417,471.14142203330994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50,5.0,12,0,11,15,18,21,18,21,10,20,13,15,12,17,13,15,19,21,19,21,0,0,7.75,10.25,0.9686162551440327,0.205,1,10.25,0.9686162551440327,0.205,7.75,8,508318502630,50,454.03572392463684,454.03572392463684,465.8223674297333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,104,10.4,12,0,19,21,11,14,11,17,9,13,17,21,13,14,16,21,18,21,14,19,0,0,12.583333333333334,12.583333333333334,0.9745802469135801,0.25166666666666665,1,12.583333333333334,0.9745802469135801,0.25166666666666665,12.583333333333334,13,508318502630,50,444.9866564273834,444.9866564273834,493.56975769996643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,62,6.2,12,0,17,20,10,21,16,21,15,21,15,19,16,19,17,21,9,11,13,18,10,14,11.5,15.666666666666666,0.9774824494949493,0.31333333333333335,1,15.666666666666666,0.9774824494949493,0.31333333333333335,11.5,18,508318502630,50,504.1831030845642,504.1831030845642,635.581702709198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,165,16.5,12,0,14,21,11,19,17,19,16,21,13,18,13,21,12,20,15,18,0,0,0,0,16.5,19.083333333333332,0.9781285548941798,0.38166666666666665,1,19.083333333333332,0.9781285548941798,0.38166666666666665,16.5,23,508318502630,50,313.3898627758026,313.3898627758026,352.494900226593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,161,16.1,12,0,17,21,9,14,17,21,14,18,16,21,13,16,11,17,10,14,14,21,0,0,14.083333333333334,17.333333333333332,0.9765143298059963,0.3466666666666667,1,17.333333333333332,0.9765143298059963,0.3466666666666667,14.083333333333334,28,508318502630,50,410.34604954719543,410.34604954719543,541.3264005184174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,23,2.3,12,0,11,15,13,21,14,21,14,21,11,21,18,21,16,19,13,17,14,21,0,0,9.416666666666666,11.75,0.983811765138154,0.235,1,11.75,0.983811765138154,0.235,9.416666666666666,33,508318502630,50,500.149347782135,500.149347782135,535.5833151340485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,120,12.0,12,0,13,18,13,21,16,21,13,21,16,21,14,21,14,20,14,20,19,21,15,21,18.75,22.75,0.9769920304232803,0.455,1,22.75,0.9769920304232803,0.455,18.75,38,508318502630,50,403.38725757598877,403.38725757598877,406.89388608932495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,65,6.5,12,0,19,21,17,21,17,20,9,11,9,10,11,20,17,21,17,20,18,21,15,21,10.25,12.5,0.9677530864197529,0.25,1,12.5,0.9677530864197529,0.25,10.25,43,508318502630,50,526.2534210681915,526.2534210681915,552.0410540103912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,112,11.2,12,0,15,18,11,17,18,21,9,11,10,19,19,21,14,21,14,16,14,21,9,18,17.583333333333332,19.333333333333332,0.9732989417989417,0.38666666666666666,1,19.333333333333332,0.9732989417989417,0.38666666666666666,17.583333333333332,48,508318502630,50,500.0591776371002,500.0591776371002,559.8976650238037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
