,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,sequential_execution_time,execution_time,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1
0,159,15.9,5,0,11,12,11,13,9,13,10,14,10,14,10,11,12,14,9,11,0,0,0,0,15.8,20.0,0.9756249999999999,0.4,1,20.0,0.9756249999999999,0.4,15.8,2,337040630442,50,106.30229091644287,106.30229091644287,123.65465903282166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,88,8.8,5,0,12,14,9,10,12,14,12,14,9,12,9,10,10,11,0,0,0,0,0,0,6.6,10.8,0.9692592592592592,0.216,1,10.8,0.9692592592592592,0.216,6.6,7,337040630442,50,120.35595297813416,120.35595297813416,165.6381390094757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,26,2.6,5,0,11,13,10,11,12,14,11,14,12,13,9,11,12,14,10,13,10,12,12,14,4.4,11.8,0.9421157407407407,0.236,1,11.8,0.9421157407407407,0.236,4.4,12,337040630442,50,209.9628882408142,209.9628882408142,227.5042314529419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30,3.0,5,0,12,13,12,14,11,12,12,14,12,14,10,11,11,14,10,12,9,11,0,0,5.8,10.6,0.9617592592592593,0.212,1,10.6,0.9617592592592593,0.212,5.8,17,337040630442,50,146.07639169692993,146.07639169692993,178.40149879455566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,134,13.4,5,0,12,13,10,11,12,13,11,13,12,13,9,12,12,13,9,10,11,14,0,0,8.2,13.6,0.9455504115226334,0.272,1,13.6,0.9455504115226334,0.272,8.2,22,337040630442,50,132.94016909599304,132.94016909599304,143.10363101959229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,119,11.9,5,0,10,14,9,10,9,11,11,13,9,12,12,14,0,0,0,0,0,0,0,0,9.6,13.0,0.9513541666666666,0.26,1,13.0,0.9513541666666666,0.26,9.6,27,337040630442,50,137.82992601394653,137.82992601394653,149.40866947174072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,135,13.5,5,0,9,13,9,11,11,12,12,14,10,13,9,12,10,11,9,10,12,14,0,0,13.0,18.4,0.9503266460905349,0.368,1,18.4,0.9503266460905349,0.368,13.0,32,337040630442,50,150.50146007537842,150.50146007537842,154.84268736839294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,175,17.5,5,0,9,10,9,11,9,12,12,14,12,13,9,13,11,14,12,13,0,0,0,0,14.6,17.0,0.9483015046296295,0.34,1,17.0,0.9483015046296295,0.34,14.6,37,337040630442,50,135.19379043579102,135.19379043579102,135.19647884368896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,119,11.9,5,0,11,13,10,11,11,14,9,10,10,14,9,10,9,10,10,14,0,0,0,0,10.2,15.8,0.9308680555555553,0.316,1,15.8,0.9308680555555553,0.316,10.2,42,337040630442,50,169.5872688293457,169.5872688293457,181.37683081626892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,41,4.1,5,0,11,14,10,13,9,10,10,12,10,13,9,11,10,12,0,0,0,0,0,0,6.4,11.4,0.9731216931216929,0.228,1,11.4,0.9731216931216929,0.228,6.4,47,337040630442,50,144.06959056854248,144.06959056854248,163.63645768165588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,66,6.6,5,0,9,10,11,14,10,13,9,10,11,13,10,13,11,12,12,14,0,0,0,0,8.0,13.2,0.9532465277777777,0.264,1,13.2,0.9532465277777777,0.264,8.0,52,337040630442,50,154.04215121269226,154.04215121269226,169.04913473129272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,177,17.7,5,0,11,13,10,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,0,0,8.6,11.0,0.9689444444444444,0.22,1,11.0,0.9689444444444444,0.22,8.6,57,337040630442,50,74.51954507827759,74.51954507827759,77.79444527626038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,177,17.7,5,1,11,13,10,12,12,14,11,14,12,14,0,0,0,0,0,0,0,0,0,0,8.6,11.0,0.9689444444444444,0.22,1,11.0,0.9689444444444444,0.22,8.6,57,337040630442,50,74.51954507827759,74.51954507827759,0.000629425048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,175,17.5,5,1,9,10,9,11,9,12,12,14,12,13,9,13,11,14,12,13,0,0,0,0,14.6,17.0,0.9483015046296295,0.34,1,17.0,0.9483015046296295,0.34,14.6,37,337040630442,50,135.19379043579102,135.19379043579102,0.0004432201385498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,30,3.0,5,1,12,13,12,14,11,12,12,14,10,13,9,10,9,13,0,0,0,0,0,0,6.2,8.8,0.9421626984126984,0.176,1,8.8,0.9421626984126984,0.176,6.2,62,337040630442,50,167.7020206451416,167.7020206451416,174.4200096130371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,40,4.0,5,1,11,14,10,13,9,10,10,12,11,14,10,12,11,13,12,14,12,14,0,0,9.4,14.2,0.9489506172839506,0.284,1,14.2,0.9489506172839506,0.284,9.4,67,337040630442,50,187.3528289794922,187.3528289794922,187.35619497299194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,89,8.9,5,1,9,11,9,11,11,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,5.6,7.0,0.9485763888888888,0.14,1,7.0,0.9485763888888888,0.14,5.6,72,337040630442,50,102.29192733764648,102.29192733764648,102.295490026474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,117,11.7,5,1,12,14,9,13,12,14,12,14,10,13,9,10,11,14,0,0,0,0,0,0,10.8,16.4,0.9764616402116401,0.328,1,16.4,0.9764616402116401,0.328,10.8,77,337040630442,50,105.0778968334198,105.0778968334198,142.54508876800537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,118,11.8,5,1,10,14,9,10,9,11,11,14,11,14,9,11,0,0,0,0,0,0,0,0,10.2,14.0,0.9595640432098763,0.28,1,14.0,0.9595640432098763,0.28,10.2,82,337040630442,50,130.08582520484924,130.08582520484924,154.93325400352478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
