,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0,0,0,0,0,0,0,0,9.4,11.4,0.9475270061728391,0.228,1,11.4,0.9475270061728391,0.228,9.4,0,875543259214,50,116.09041571617126,116.09041571617126,144.4976682662964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,11,13,11,14,0,0,0,0,14.6,21.0,0.9416724537037037,0.42,1,21.0,0.9416724537037037,0.42,14.6,10,875543259214,50,171.65604424476624,171.65604424476624,171.832417011261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,9,12,11,13,10,13,12,14,17.6,25.0,0.9541319444444444,0.5,1,25.0,0.9541319444444444,0.5,17.6,20,875543259214,50,162.8653450012207,162.8653450012207,177.30330657958984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,9,10,10,12,10,13,0,0,13.2,17.0,0.9669958847736625,0.34,1,17.0,0.9669958847736625,0.34,13.2,30,875543259214,50,126.23324275016785,126.23324275016785,153.22272872924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0,0,0,0,0,0,0,0,14.4,13.8,0.9618749999999999,0.276,1,13.8,0.9618749999999999,0.276,14.4,40,875543259214,50,127.21437215805054,127.21437215805054,141.46383619308472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,11,14,10,12,11,14,12,14,18.2,25.2,0.965900462962963,0.504,1,25.2,0.965900462962963,0.504,18.2,50,875543259214,50,164.28698325157166,164.28698325157166,186.1775426864624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,10,11,0,0,0,0,0,0,8.2,10.4,0.9664715608465607,0.208,1,10.4,0.9664715608465607,0.208,8.2,60,875543259214,50,165.89777088165283,165.89777088165283,193.55177450180054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0,0,0,0,0,0,0,0,8.2,9.8,0.9336226851851849,0.196,1,9.8,0.9336226851851849,0.196,8.2,70,875543259214,50,140.79163718223572,140.79163718223572,140.79923915863037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0,0,0,0,0,0,0,0,14.4,13.8,0.9579089506172839,0.276,1,13.8,0.9579089506172839,0.276,14.4,80,875543259214,50,118.28838610649109,118.28838610649109,147.30307245254517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,10,12,0,0,0,0,0,0,5.6,7.2,0.9472123015873014,0.144,1,7.2,0.9472123015873014,0.144,5.6,90,875543259214,50,150.2224531173706,150.2224531173706,197.90223836898804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
