,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,100,10.0,12,0,11,19,13,21,13,15,9,16,9,10,10,18,16,19,16,21,15,21,17,18,15.0,18.8,0.9681882605820104,0.188,5,19.0,0.9808218584656083,0.19,14.25,0,677180995421,100,854.1906859874725,18.916666666666668,0.9663389219576718,0.18916666666666668,13.166666666666666,1,917261219767,100,912.6837146282196,18.75,0.9529655092592592,0.1875,13.5,2,253458141302,100,1009.2354862689972,18.583333333333332,0.9632968915343915,0.18583333333333332,17.416666666666668,3,234313161427,100,969.1588551998138,18.75,0.9775181216931216,0.1875,16.666666666666668,4,731980705979,100,906.6283504962921,4651.897092580795,1009.5850024223328
1,23,2.3,12,0,17,21,18,21,11,17,12,21,12,14,15,21,11,14,12,21,12,14,9,18,8.583333333333334,12.183333333333334,0.9722612654320988,0.12183333333333332,5,12.333333333333334,0.9715825617283951,0.12333333333333334,8.833333333333334,5,677180995421,100,1016.6061432361603,12.416666666666666,0.9732739197530863,0.12416666666666666,8.083333333333334,6,917261219767,100,1032.0962727069855,12.25,0.9658873456790122,0.1225,9.583333333333334,7,253458141302,100,1042.8460791110992,12.0,0.974932098765432,0.12,7.583333333333333,8,234313161427,100,983.2133708000183,11.916666666666666,0.9756304012345677,0.11916666666666667,8.833333333333334,9,731980705979,100,966.6392438411713,5041.401109695435,1042.8576381206512
2,99,9.9,12,0,12,20,15,20,15,21,9,15,13,21,11,20,17,18,11,12,0,0,0,0,13.0,16.766666666666666,0.971765625,0.16766666666666669,5,17.083333333333332,0.968637249228395,0.17083333333333334,14.333333333333334,10,677180995421,100,701.7372174263,16.666666666666668,0.9620309606481481,0.16666666666666666,11.0,11,917261219767,100,800.8636620044708,16.833333333333332,0.9786546103395061,0.16833333333333333,12.416666666666666,12,253458141302,100,690.9549655914307,16.5,0.965584587191358,0.165,14.166666666666666,13,234313161427,100,767.9514946937561,16.75,0.9839207175925926,0.1675,13.083333333333334,14,731980705979,100,712.6432738304138,3674.1506135463715,800.8741755485535
3,41,4.1,12,0,10,16,19,21,19,21,13,21,18,21,14,21,15,16,13,21,19,21,0,0,8.95,11.499999999999998,0.9677450396825396,0.11499999999999999,5,11.833333333333334,0.9684896751910641,0.11833333333333333,8.833333333333334,15,677180995421,100,674.1478931903839,11.666666666666666,0.9754144620811286,0.11666666666666667,7.916666666666667,16,917261219767,100,738.0970842838287,11.416666666666666,0.9568784905937682,0.11416666666666667,9.333333333333334,17,253458141302,100,789.391354560852,11.166666666666666,0.9637382422104641,0.11166666666666666,8.666666666666666,18,234313161427,100,696.7219433784485,11.416666666666666,0.9742043283362727,0.11416666666666667,10.0,19,731980705979,100,711.441728591919,3609.800004005432,789.4023303985596
4,100,10.0,12,0,17,21,9,13,12,17,11,13,18,19,9,18,9,17,11,21,13,21,11,15,16.283333333333335,21.05,0.9709854166666666,0.2105,5,21.166666666666668,0.9776590277777777,0.21166666666666667,17.333333333333332,20,677180995421,100,802.7403421401978,21.166666666666668,0.9635449074074073,0.21166666666666667,13.916666666666666,21,917261219767,100,913.246839761734,21.166666666666668,0.9685076388888888,0.21166666666666667,17.166666666666668,22,253458141302,100,831.6661751270294,20.75,0.9626989197530863,0.2075,17.916666666666668,23,234313161427,100,880.2496700286865,21.0,0.9825165895061728,0.21,15.083333333333334,24,731980705979,100,769.7789342403412,4197.681961297989,913.2579379081726
5,175,17.5,12,0,14,21,9,20,15,21,13,17,15,21,12,17,11,17,13,19,14,20,17,21,20.1,25.65,0.9729476791726792,0.2565,5,25.583333333333332,0.9681202020202019,0.25583333333333336,19.416666666666668,25,677180995421,100,873.6462659835815,25.583333333333332,0.9705938431938431,0.25583333333333336,20.666666666666668,26,917261219767,100,813.5929877758026,25.666666666666668,0.9766513167388167,0.25666666666666665,21.333333333333332,27,253458141302,100,733.1307384967804,25.75,0.9757551106301108,0.2575,20.916666666666668,28,234313161427,100,691.8388183116913,25.666666666666668,0.9736179232804233,0.25666666666666665,18.166666666666668,29,731980705979,100,752.0343902111053,3864.243200778961,873.6485660076141
6,195,19.5,12,0,19,21,9,16,18,20,17,21,19,21,18,19,19,21,12,16,9,13,17,21,10.016666666666667,13.48333333333333,0.9500259920634917,0.13483333333333333,5,13.5,0.9488908730158728,0.135,11.0,30,677180995421,100,939.9036090373993,13.5,0.9479216269841266,0.135,9.833333333333334,31,917261219767,100,982.8239412307739,13.5,0.9497281746031744,0.135,10.0,32,253458141302,100,990.6734886169434,13.416666666666666,0.9543680555555554,0.13416666666666666,9.75,33,234313161427,100,938.5136351585388,13.5,0.94922123015873,0.135,9.5,34,731980705979,100,937.498658657074,4789.413332700729,990.6850299835205
7,169,16.9,12,0,15,21,12,17,17,18,13,14,19,21,14,20,17,21,19,20,0,0,0,0,8.516666666666666,10.866666666666667,0.9664631944444443,0.10866666666666666,5,10.916666666666666,0.9596469907407406,0.10916666666666666,9.666666666666666,35,677180995421,100,602.511152267456,10.833333333333334,0.967767361111111,0.10833333333333334,6.75,36,917261219767,100,618.9064426422119,10.916666666666666,0.979839699074074,0.10916666666666666,8.75,37,253458141302,100,477.2500855922699,10.833333333333334,0.9687621527777777,0.10833333333333334,9.75,38,234313161427,100,563.6903438568115,10.833333333333334,0.9562997685185183,0.10833333333333334,7.666666666666667,39,731980705979,100,684.0247111320496,2946.382735490799,684.0419573783875
8,34,3.4,12,0,17,20,18,21,18,21,12,20,15,18,17,21,9,15,10,19,11,19,0,0,10.166666666666668,12.8,0.9759895404663922,0.128,5,12.916666666666666,0.9752876371742113,0.12916666666666668,11.666666666666666,40,677180995421,100,814.343109369278,12.916666666666666,0.9771557784636486,0.12916666666666668,9.25,41,917261219767,100,810.3181965351105,12.833333333333334,0.9774138374485596,0.12833333333333333,10.583333333333334,42,253458141302,100,778.4845542907715,12.5,0.9715624999999998,0.125,10.333333333333334,43,234313161427,100,869.6413202285767,12.833333333333334,0.9785279492455418,0.12833333333333333,9.0,44,731980705979,100,751.7689890861511,4024.5561695098877,869.6542615890503
9,175,17.5,12,0,11,21,19,20,14,15,16,21,13,14,13,17,18,21,19,21,10,17,0,0,11.683333333333334,14.23333333333333,0.9586050852439738,0.1423333333333333,5,14.25,0.9592247942386829,0.1425,11.25,45,677180995421,100,739.6651241779327,14.25,0.962482804232804,0.1425,11.75,46,917261219767,100,754.8234767913818,14.25,0.9554511316872427,0.1425,12.0,47,253458141302,100,746.7173526287079,14.166666666666666,0.961707451499118,0.14166666666666666,13.0,48,234313161427,100,757.3119151592255,14.25,0.9541592445620221,0.1425,10.416666666666666,49,731980705979,100,771.4966745376587,3770.0145432949066,771.514475107193
