,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,11,1.1,5,0,11,12,9,12,10,14,10,14,10,14,9,12,10,12,11,13,11,14,0,0,6.32,10.16,0.9554922839506172,0.2032,5,10.0,0.9361599794238684,0.2,5.2,0,607963662971,50,352.36611461639404,10.4,0.9776543209876544,0.208,7.0,1,602611633635,50,216.5171411037445,9.4,0.9370190329218107,0.188,5.8,2,948500063345,50,328.83638095855713,10.4,0.975246913580247,0.208,7.8,3,992957841332,50,219.50570273399353,10.6,0.9513811728395063,0.212,5.8,4,520888602397,50,301.78272819519043,1419.0080676078796,352.8788990974426
1,190,19.0,5,0,11,13,12,13,11,13,11,13,12,14,9,11,10,14,12,14,12,14,11,14,16.880000000000003,22.0,0.9545472222222221,0.44000000000000006,5,22.0,0.9509837962962961,0.44,14.6,5,607963662971,50,170.3168077468872,22.0,0.9575578703703703,0.44,17.0,6,602611633635,50,161.93971824645996,22.0,0.9521921296296295,0.44,18.0,7,948500063345,50,167.2780122756958,22.0,0.9601574074074073,0.44,18.4,8,992957841332,50,162.31342220306396,22.0,0.9518449074074071,0.44,16.4,9,520888602397,50,166.2868368625641,828.134797334671,170.321937084198
2,16,1.6,5,0,11,14,9,12,10,13,11,14,9,12,9,10,11,14,11,14,12,13,9,10,7.88,11.24,0.9571555555555555,0.22479999999999997,5,11.4,0.954638888888889,0.228,8.2,10,607963662971,50,269.1556465625763,10.4,0.9406574074074072,0.208,7.4,11,602611633635,50,334.44859170913696,11.8,0.9587314814814816,0.236,6.6,12,948500063345,50,259.897243976593,11.0,0.9717592592592592,0.22,8.8,13,992957841332,50,232.24778771400452,11.6,0.9599907407407408,0.232,8.4,14,520888602397,50,254.748272895813,1350.4975428581238,334.6054677963257
3,79,7.9,5,0,9,12,11,14,12,13,11,14,11,12,12,14,10,11,0,0,0,0,0,0,9.2,12.040000000000001,0.9510833333333333,0.2408,5,12.0,0.9512632275132272,0.24,8.0,15,607963662971,50,156.6000940799713,12.0,0.9435846560846561,0.24,9.4,16,602611633635,50,160.59220695495605,12.0,0.9578571428571427,0.24,10.8,17,948500063345,50,144.82799434661865,12.2,0.9551719576719575,0.244,9.4,18,992957841332,50,141.5222351551056,12.0,0.9475396825396823,0.24,8.4,19,520888602397,50,154.05522322654724,757.5977537631989,160.84793043136597
4,66,6.6,5,0,9,11,12,14,9,10,9,13,10,13,11,12,12,14,9,10,10,14,9,10,13.48,17.080000000000002,0.9473611111111108,0.3416,5,17.0,0.932733796296296,0.34,10.8,20,607963662971,50,257.633225440979,16.8,0.9482060185185184,0.336,14.4,21,602611633635,50,219.31646633148193,17.2,0.9511296296296294,0.344,14.0,22,948500063345,50,209.83597946166992,17.4,0.9489328703703702,0.348,12.4,23,992957841332,50,213.45060515403748,17.0,0.9558032407407406,0.34,15.8,24,520888602397,50,217.82704424858093,1118.0633206367493,257.80000281333923
5,52,5.2,5,0,11,13,11,14,10,13,12,14,11,14,12,14,11,12,11,13,11,12,0,0,10.6,14.6,0.9576172839506173,0.292,5,14.6,0.9521965020576132,0.292,8.6,25,607963662971,50,179.33876180648804,14.6,0.9718569958847735,0.292,10.0,26,602611633635,50,152.28167343139648,14.8,0.9533590534979424,0.296,11.8,27,948500063345,50,184.32342672348022,14.4,0.9413425925925925,0.288,11.4,28,992957841332,50,208.65876650810242,14.6,0.9693312757201645,0.292,11.2,29,520888602397,50,163.59847736358643,888.2011058330536,208.94079327583313
6,106,10.6,5,0,11,14,12,14,9,13,11,13,12,14,12,14,9,10,9,10,12,13,0,0,11.24,16.56,0.9534758230452672,0.33120000000000005,5,16.6,0.946003086419753,0.332,11.6,30,607963662971,50,190.61636900901794,16.4,0.9517103909465019,0.328,11.0,31,602611633635,50,198.41699647903442,16.4,0.9389146090534977,0.328,11.8,32,948500063345,50,204.5139980316162,16.6,0.9586445473251027,0.332,10.6,33,992957841332,50,178.10015511512756,16.8,0.9721064814814814,0.336,11.2,34,520888602397,50,154.34264969825745,925.9901683330536,204.5272524356842
7,61,6.1,5,0,11,12,10,12,9,10,11,12,12,13,9,11,11,14,11,12,12,14,0,0,7.76,11.239999999999998,0.9392366255144031,0.22480000000000003,5,11.0,0.9222788065843621,0.22,7.8,35,607963662971,50,237.37231302261353,11.2,0.9499794238683127,0.224,7.2,36,602611633635,50,194.24937915802002,11.2,0.9417438271604937,0.224,10.4,37,948500063345,50,201.34086155891418,11.4,0.9451954732510287,0.228,6.4,38,992957841332,50,200.3438138961792,11.4,0.9369855967078189,0.228,7.0,39,520888602397,50,210.9413628578186,1044.2477304935455,237.37758898735046
8,117,11.7,5,0,10,13,11,14,10,11,12,14,12,14,9,13,0,0,0,0,0,0,0,0,10.320000000000002,14.040000000000001,0.9540378086419752,0.28080000000000005,5,13.8,0.9356288580246912,0.276,10.4,40,607963662971,50,176.93702387809753,14.0,0.9495717592592592,0.28,9.2,41,602611633635,50,150.71345901489258,14.2,0.9749961419753085,0.284,11.6,42,948500063345,50,131.85183334350586,14.2,0.9643672839506173,0.284,10.6,43,992957841332,50,141.75373220443726,14.0,0.945625,0.28,9.8,44,520888602397,50,146.54186916351318,747.7979176044464,176.9415934085846
9,122,12.2,5,0,12,14,11,12,9,13,11,12,12,14,11,13,11,14,0,0,0,0,0,0,10.52,14.16,0.9632195767195766,0.2832,5,13.8,0.9389021164021163,0.276,11.4,45,607963662971,50,162.1187379360199,14.2,0.9726223544973545,0.284,9.8,46,602611633635,50,130.28781151771545,14.4,0.973531746031746,0.288,11.4,47,948500063345,50,114.12776041030884,14.0,0.9534689153439152,0.28,9.0,48,992957841332,50,141.65806484222412,14.4,0.9775727513227512,0.288,11.0,49,520888602397,50,113.81534671783447,662.0077214241028,162.12792253494263
10,177,17.7,5,0,9,11,10,11,11,14,10,11,9,10,9,10,11,14,0,0,0,0,0,0,8.6,12.0,0.9576230158730157,0.24,5,12.0,0.9574338624338623,0.24,11.4,50,607963662971,50,142.92395329475403,12.0,0.9600661375661375,0.24,6.8,51,602611633635,50,139.47168803215027,12.0,0.9581018518518517,0.24,8.2,52,948500063345,50,149.10960245132446,12.0,0.9568253968253968,0.24,8.6,53,992957841332,50,146.4394509792328,12.0,0.9556878306878305,0.24,8.0,54,520888602397,50,147.0270116329193,724.9717063903809,149.12142658233643
11,117,11.7,5,0,12,14,9,11,12,14,9,13,11,13,10,14,9,11,0,0,0,0,0,0,12.84,16.84,0.9634543650793649,0.3368,5,17.0,0.9716865079365078,0.34,12.8,55,607963662971,50,148.70377707481384,16.6,0.9603472222222222,0.332,14.2,56,602611633635,50,168.15779161453247,16.6,0.9494642857142856,0.332,11.2,57,948500063345,50,183.96317076683044,17.2,0.968640873015873,0.344,10.0,58,992957841332,50,148.8780918121338,16.8,0.9671329365079363,0.336,16.0,59,520888602397,50,158.18588256835938,807.8887138366699,184.253910779953
12,177,17.7,5,1,9,11,10,11,11,14,10,11,9,10,9,10,11,14,0,0,0,0,0,0,8.6,12.0,0.9576230158730157,0.24,5,12.0,0.9574338624338623,0.24,11.4,50,607963662971,50,142.92395329475403,12.0,0.9600661375661375,0.24,6.8,51,602611633635,50,139.47168803215027,12.0,0.9581018518518517,0.24,8.2,52,948500063345,50,149.10960245132446,12.0,0.9568253968253968,0.24,8.6,53,992957841332,50,146.4394509792328,12.0,0.9556878306878305,0.24,8.0,54,520888602397,50,147.0270116329193,724.9717063903809,0.0015523433685302734
13,177,17.7,5,1,9,11,10,11,11,14,10,11,9,10,9,10,11,14,0,0,0,0,0,0,8.6,12.0,0.9576230158730157,0.24,5,12.0,0.9574338624338623,0.24,11.4,50,607963662971,50,142.92395329475403,12.0,0.9600661375661375,0.24,6.8,51,602611633635,50,139.47168803215027,12.0,0.9581018518518517,0.24,8.2,52,948500063345,50,149.10960245132446,12.0,0.9568253968253968,0.24,8.6,53,992957841332,50,146.4394509792328,12.0,0.9556878306878305,0.24,8.0,54,520888602397,50,147.0270116329193,724.9717063903809,0.0011425018310546875
