,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time
0,41,4.1,5,0,9,12,12,14,10,12,9,12,9,12,12,14,12,14,0,0,0,0,0,0,10.36,11.8,0.9644497354497353,0.236,5,12.0,0.9765277777777778,0.24,11.0,0,238657604458,50,150.21666812896729,12.4,0.9746891534391534,0.248,11.4,1,232007654419,50,158.24761152267456,11.4,0.9518849206349207,0.228,9.8,2,391329423632,50,204.5965735912323,12.0,0.947989417989418,0.24,10.8,3,383873523543,50,200.6181824207306,11.2,0.9711574074074073,0.224,8.8,4,590426276866,50,162.33684873580933,876.0158843994141,205.08908414840698
1,140,14.0,5,0,10,13,11,14,11,13,11,14,9,11,12,14,12,14,10,11,0,0,0,0,14.2,17.68,0.969042824074074,0.35359999999999997,5,17.6,0.9484375,0.352,13.2,5,238657604458,50,155.41198658943176,17.8,0.9719675925925925,0.356,14.0,6,232007654419,50,124.67053174972534,17.8,0.9782523148148148,0.356,14.2,7,391329423632,50,121.39884305000305,17.6,0.9707291666666666,0.352,15.2,8,383873523543,50,129.239839553833,17.6,0.9758275462962962,0.352,14.4,9,590426276866,50,123.1886351108551,653.9098360538483,155.57605743408203
2,34,3.4,5,0,9,13,10,13,11,14,12,14,11,14,11,14,9,12,11,13,0,0,0,0,10.16,15.279999999999998,0.9689189814814814,0.3056,5,15.2,0.9549537037037037,0.304,10.2,10,238657604458,50,213.2256031036377,15.6,0.9694299768518518,0.312,10.2,11,232007654419,50,184.74526643753052,15.4,0.9795109953703702,0.308,10.6,12,391329423632,50,172.7334475517273,15.2,0.9670254629629629,0.304,9.4,13,383873523543,50,190.42879152297974,15.0,0.9736747685185185,0.3,10.4,14,590426276866,50,178.9176471233368,940.050755739212,213.2357907295227
3,79,7.9,5,0,9,10,12,14,12,14,11,13,10,11,9,11,9,10,12,13,10,13,0,0,8.919999999999998,12.920000000000002,0.9468734567901234,0.2584,5,13.2,0.9672479423868311,0.264,8.8,15,238657604458,50,166.91025757789612,13.0,0.9472119341563785,0.26,7.2,16,232007654419,50,196.18833708763123,13.0,0.9476388888888887,0.26,10.8,17,391329423632,50,191.24413180351257,13.0,0.9419393004115226,0.26,7.6,18,383873523543,50,201.74458861351013,12.4,0.9303292181069958,0.248,10.2,19,590426276866,50,234.61751580238342,990.7048308849335,234.62646389007568
4,156,15.6,5,0,11,14,9,13,9,13,9,11,12,14,11,14,11,14,9,12,0,0,0,0,17.720000000000002,23.84,0.9722199074074073,0.4768,5,23.8,0.9689699074074074,0.476,16.0,20,238657604458,50,154.11212134361267,23.8,0.9677459490740741,0.476,16.2,21,232007654419,50,155.76996088027954,23.8,0.9716116898148148,0.476,21.6,22,391329423632,50,152.16655659675598,24.0,0.982890625,0.48,18.6,23,383873523543,50,127.17631316184998,23.8,0.9698813657407408,0.476,16.2,24,590426276866,50,156.6944715976715,745.9194235801697,156.94673085212708
5,64,6.4,5,0,9,10,11,14,9,12,11,13,9,10,12,14,10,12,0,0,0,0,0,0,7.6800000000000015,11.400000000000002,0.9574854497354496,0.22799999999999998,5,11.4,0.9582275132275131,0.228,7.2,25,238657604458,50,158.6300847530365,11.8,0.9563756613756613,0.236,7.4,26,232007654419,50,171.50419116020203,11.2,0.9489285714285713,0.224,9.8,27,391329423632,50,185.87507891654968,11.6,0.9559589947089947,0.232,5.0,28,383873523543,50,177.23111844062805,11.0,0.9679365079365078,0.22,9.0,29,590426276866,50,166.41072916984558,859.6512024402618,185.8827624320984
6,65,6.5,5,0,12,14,12,13,9,12,12,14,10,12,9,13,11,14,0,0,0,0,0,0,10.400000000000002,13.84,0.954364417989418,0.27680000000000005,5,13.6,0.9674305555555556,0.272,10.6,30,238657604458,50,162.79555797576904,14.2,0.9573313492063491,0.284,10.6,31,232007654419,50,169.7779667377472,13.8,0.9419444444444444,0.276,11.0,32,391329423632,50,177.43299984931946,14.2,0.9575727513227513,0.284,8.2,33,383873523543,50,168.3838062286377,13.4,0.9475429894179893,0.268,11.6,34,590426276866,50,175.90660429000854,854.2969350814819,177.72139430046082
7,94,9.4,5,0,9,10,12,13,12,13,10,12,10,11,10,14,11,13,10,12,0,0,0,0,8.24,12.559999999999999,0.9403940972222221,0.2512,5,12.8,0.9567013888888887,0.256,8.0,35,238657604458,50,161.52269196510315,12.6,0.9338888888888888,0.252,8.8,36,232007654419,50,200.3726887702942,12.8,0.9511284722222221,0.256,8.0,37,391329423632,50,164.89261603355408,12.8,0.9431770833333333,0.256,7.2,38,383873523543,50,175.24656891822815,11.8,0.9170746527777777,0.236,9.2,39,590426276866,50,223.25262212753296,925.2871878147125,223.2652289867401
8,108,10.8,5,0,10,11,9,12,12,13,9,12,9,12,10,11,10,14,10,13,9,13,10,11,17.360000000000003,22.200000000000003,0.9564944444444444,0.44400000000000006,5,22.2,0.9463472222222222,0.444,15.8,40,238657604458,50,210.9427032470703,22.0,0.9553379629629628,0.44,17.4,41,232007654419,50,186.02781677246094,22.6,0.9784629629629629,0.452,16.6,42,391329423632,50,173.5955810546875,22.2,0.9457476851851851,0.444,17.8,43,383873523543,50,206.52144861221313,22.0,0.9565763888888889,0.44,19.2,44,590426276866,50,199.23537969589233,976.3229293823242,210.94838118553162
9,153,15.3,5,0,9,10,11,14,11,14,11,14,11,14,11,12,11,14,11,14,0,0,0,0,15.680000000000001,19.919999999999998,0.9744120370370369,0.3984,5,20.0,0.9744328703703703,0.4,15.6,45,238657604458,50,133.4367082118988,20.0,0.9797337962962963,0.4,16.2,46,232007654419,50,126.63921022415161,20.0,0.9645486111111111,0.4,15.4,47,391329423632,50,142.76471090316772,19.8,0.9708101851851852,0.396,14.8,48,383873523543,50,135.02588558197021,19.8,0.9825347222222222,0.396,16.4,49,590426276866,50,128.05682229995728,665.9233372211456,142.77576208114624
10,106,10.6,5,0,10,12,10,13,9,12,10,12,9,13,11,14,10,12,9,11,10,11,0,0,14.919999999999998,20.32,0.9611373456790122,0.4064,5,20.6,0.9637680041152262,0.412,14.6,50,238657604458,50,174.74434185028076,20.6,0.9619598765432098,0.412,12.6,51,232007654419,50,176.60908699035645,20.4,0.9692438271604937,0.408,17.4,52,391329423632,50,180.6939103603363,20.4,0.9563245884773662,0.408,15.4,53,383873523543,50,192.7166886329651,19.6,0.9543904320987653,0.392,14.6,54,590426276866,50,218.23313784599304,942.9971656799316,218.5107250213623
