,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0
0,162,16.2,12,0,19,21,16,21,17,21,19,21,10,15,14,17,14,21,11,20,11,18,10,16,15.083333333333334,20.833333333333332,0.9779932980599646,0.20833333333333334,1,20.833333333333332,0.9779932980599646,0.20833333333333334,15.083333333333334,4,364265544451,100,699.3877217769623,699.3877217769623,720.1742107868195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,196,19.6,12,0,12,14,17,20,9,14,12,14,17,18,11,21,13,17,13,21,0,0,0,0,12.666666666666666,14.833333333333334,0.959353009259259,0.14833333333333334,1,14.833333333333334,0.959353009259259,0.14833333333333334,12.666666666666666,9,364265544451,100,788.2924852371216,788.2924852371216,788.3083202838898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,102,10.2,12,0,17,21,16,21,12,15,11,12,10,15,12,15,9,16,14,21,0,0,0,0,12.666666666666666,13.333333333333334,0.9787942294973543,0.13333333333333333,1,13.333333333333334,0.9787942294973543,0.13333333333333333,12.666666666666666,14,364265544451,100,732.6851921081543,732.6851921081543,732.7012157440186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,107,10.7,12,0,18,19,17,21,9,10,18,19,17,21,16,21,18,21,14,17,10,20,19,21,11.416666666666666,13.083333333333334,0.9595578703703701,0.13083333333333333,1,13.083333333333334,0.9595578703703701,0.13083333333333333,11.416666666666666,19,364265544451,100,936.5444719791412,936.5444719791412,936.5609629154205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,12,1.2,12,0,17,21,19,21,12,20,18,21,11,20,13,15,10,14,17,21,19,21,0,0,4.916666666666667,6.083333333333333,0.9704993998628257,0.060833333333333336,1,6.083333333333333,0.9704993998628257,0.060833333333333336,4.916666666666667,24,364265544451,100,1033.5099213123322,1033.5099213123322,1064.3383650779724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,184,18.4,12,0,14,16,11,12,14,21,19,21,11,20,15,21,17,20,12,20,19,20,9,10,14.25,16.916666666666668,0.9608569223985889,0.16916666666666666,1,16.916666666666668,0.9608569223985889,0.16916666666666666,14.25,29,364265544451,100,885.1281175613403,885.1281175613403,992.5307731628418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,186,18.6,12,0,17,21,11,19,9,20,18,21,12,21,18,21,13,21,15,20,12,15,9,16,22.25,25.833333333333332,0.9719041315937149,0.25833333333333336,1,25.833333333333332,0.9719041315937149,0.25833333333333336,22.25,34,364265544451,100,789.654301404953,789.654301404953,911.5177893638611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,121,12.1,12,0,9,15,12,14,15,21,11,16,9,11,12,14,15,21,9,14,10,21,0,0,14.333333333333334,17.916666666666668,0.9785463898241675,0.17916666666666667,1,17.916666666666668,0.9785463898241675,0.17916666666666667,14.333333333333334,39,364265544451,100,845.9622302055359,845.9622302055359,984.9267952442169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,50,5.0,12,0,18,21,18,20,12,16,12,16,11,15,16,19,18,21,17,21,14,17,0,0,7.166666666666667,9.25,0.9616152263374484,0.0925,1,9.25,0.9616152263374484,0.0925,7.166666666666667,44,364265544451,100,858.4553689956665,858.4553689956665,858.471536397934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,16,1.6,12,0,9,18,12,17,12,15,13,21,16,17,18,21,9,17,11,13,19,21,17,21,6.916666666666667,8.333333333333334,0.9650847993827159,0.08333333333333333,1,8.333333333333334,0.9650847993827159,0.08333333333333333,6.916666666666667,49,364265544451,100,1041.6098489761353,1041.6098489761353,1243.9717588424683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
