,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3
0,1,15,1.5,12,0,1.75,2.25,0.9938657407407409,0.0225,1,2.25,0.9938657407407409,0.0225,1.75,0,907480588039,100,87.18712902069092,87.18712902069092,106.6628954410553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,144,14.4,12,0,8.25,9.833333333333334,0.9866435185185185,0.09833333333333333,1,9.833333333333334,0.9866435185185185,0.09833333333333333,8.25,5,907480588039,100,184.97864532470703,184.97864532470703,231.77325677871704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,173,17.3,12,0,15.916666666666666,20.166666666666668,0.9849594907407406,0.20166666666666666,1,20.166666666666668,0.9849594907407406,0.20166666666666666,15.916666666666666,10,907480588039,100,324.9040677547455,324.9040677547455,381.75864124298096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,36,3.6,12,0,21.666666666666668,26.333333333333332,0.9864380787037037,0.2633333333333333,1,26.333333333333332,0.9864380787037037,0.2633333333333333,21.666666666666668,15,907480588039,100,688.6481266021729,688.6481266021729,822.8300788402557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,194,19.4,12,0,8.25,10.333333333333334,0.9913425925925925,0.10333333333333333,1,10.333333333333334,0.9913425925925925,0.10333333333333333,8.25,20,907480588039,100,96.57521796226501,96.57521796226501,172.86539506912231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,37,3.7,12,0,12.333333333333334,16.416666666666668,0.9840416666666666,0.16416666666666666,1,16.416666666666668,0.9840416666666666,0.16416666666666666,12.333333333333334,25,907480588039,100,539.4335918426514,539.4335918426514,539.5496790409088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,107,10.7,12,0,27.916666666666668,32.5,0.9837202380952382,0.325,1,32.5,0.9837202380952382,0.325,27.916666666666668,30,907480588039,100,532.4685547351837,532.4685547351837,532.4707074165344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,94,9.4,12,0,3.4166666666666665,4.583333333333333,0.9849768518518518,0.04583333333333333,1,4.583333333333333,0.9849768518518518,0.04583333333333333,3.4166666666666665,35,907480588039,100,78.73314714431763,78.73314714431763,135.9578607082367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,86,8.6,12,0,3.5833333333333335,4.5,0.986712962962963,0.045,1,4.5,0.986712962962963,0.045,3.5833333333333335,40,907480588039,100,95.99003505706787,95.99003505706787,132.03084540367126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3,103,10.3,12,0,11.083333333333334,13.75,0.9886574074074074,0.1375,1,13.75,0.9886574074074074,0.1375,11.083333333333334,45,907480588039,100,224.05948114395142,224.05948114395142,257.3540439605713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,47,4.7,12,0,18.166666666666668,21.75,0.9901311728395061,0.2175,1,21.75,0.9901311728395061,0.2175,18.166666666666668,50,907480588039,100,403.7697923183441,403.7697923183441,479.0231795310974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1,128,12.8,12,0,3.8333333333333335,4.833333333333333,0.9793518518518518,0.04833333333333333,1,4.833333333333333,0.9793518518518518,0.04833333333333333,3.8333333333333335,55,907480588039,100,120.19648599624634,120.19648599624634,139.5340073108673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,39,3.9,12,1,9.166666666666666,10.25,0.9888811728395063,0.1025,1,10.25,0.9888811728395063,0.1025,9.166666666666666,60,907480588039,100,288.1288466453552,288.1288466453552,325.73266887664795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,8,97,9.7,12,1,29.083333333333332,36.5,0.9874450231481482,0.365,1,36.5,0.9874450231481482,0.365,29.083333333333332,65,907480588039,100,468.385525226593,468.385525226593,608.8316991329193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,86,8.6,12,1,3.5833333333333335,4.5,0.986712962962963,0.045,1,4.5,0.986712962962963,0.045,3.5833333333333335,40,907480588039,100,95.99003505706787,95.99003505706787,0.0006384849548339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
