,num_robots,robot_speed,robot_speed_kmh,simulation_duration,generation,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,sequential_execution_time,execution_time,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,4,86,8.6,5,0,12.8,17.8,0.9807916666666667,0.356,1,17.8,0.9807916666666667,0.356,12.8,3,955749614914,50,82.88587880134583,82.88587880134583,92.6998143196106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,25,2.5,5,0,15.8,23.2,0.9702847222222222,0.464,1,23.2,0.9702847222222222,0.464,15.8,8,955749614914,50,212.86329698562622,212.86329698562622,213.16544198989868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6,67,6.7,5,0,17.8,25.4,0.9830833333333334,0.508,1,25.4,0.9830833333333334,0.508,17.8,13,955749614914,50,110.65642809867859,110.65642809867859,128.6313350200653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,191,19.1,5,0,4.0,5.0,0.9754444444444444,0.1,1,5.0,0.9754444444444444,0.1,4.0,18,955749614914,50,28.892091274261475,28.892091274261475,35.53913426399231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,8,26,2.6,5,0,16.6,23.6,0.9795416666666668,0.472,1,23.6,0.9795416666666668,0.472,16.6,23,955749614914,50,189.29595565795898,189.29595565795898,201.82824277877808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8,14,1.4,5,0,11.0,16.6,0.9633472222222222,0.332,1,16.6,0.9633472222222222,0.332,11.0,28,955749614914,50,266.12794184684753,266.12794184684753,283.4869427680969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4,174,17.4,5,0,14.2,20.0,0.9675555555555555,0.4,1,20.0,0.9675555555555555,0.4,14.2,33,955749614914,50,85.1917016506195,85.1917016506195,87.96977353096008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3,20,2.0,5,0,4.4,7.8,0.9797407407407407,0.156,1,7.8,0.9797407407407407,0.156,4.4,38,955749614914,50,75.59181022644043,75.59181022644043,107.76651692390442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,79,7.9,5,0,20.0,30.8,0.9848412698412699,0.616,1,30.8,0.9848412698412699,0.616,20.0,43,955749614914,50,116.55353450775146,116.55353450775146,126.23169207572937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,6,134,13.4,5,0,22.6,29.4,0.9788148148148149,0.588,1,29.4,0.9788148148148149,0.588,22.6,48,955749614914,50,99.32728123664856,99.32728123664856,110.48604035377502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3,56,5.6,5,0,7.8,11.8,0.9835185185185186,0.236,1,11.8,0.9835185185185186,0.236,7.8,53,955749614914,50,66.14450716972351,66.14450716972351,71.70456457138062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,3,178,17.8,5,0,10.2,15.0,0.9684444444444443,0.3,1,15.0,0.9684444444444443,0.3,10.2,58,955749614914,50,70.44910788536072,70.44910788536072,82.00394463539124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5,135,13.5,5,1,18.0,24.4,0.9757444444444445,0.488,1,24.4,0.9757444444444445,0.488,18.0,63,955749614914,50,92.46432971954346,92.46432971954346,95.39885878562927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,191,19.1,5,1,4.0,5.0,0.9754444444444444,0.1,1,5.0,0.9754444444444444,0.1,4.0,18,955749614914,50,28.892091274261475,28.892091274261475,0.0006227493286132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,8,21,2.1,5,1,14.8,21.0,0.9714791666666667,0.42,1,21.0,0.9714791666666667,0.42,14.8,68,955749614914,50,215.2833080291748,215.2833080291748,215.28709959983826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,4,174,17.4,5,1,14.2,20.0,0.9675555555555555,0.4,1,20.0,0.9675555555555555,0.4,14.2,33,955749614914,50,85.1917016506195,85.1917016506195,0.0005791187286376953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,3,55,5.5,5,1,5.8,11.8,0.9775555555555555,0.236,1,11.8,0.9775555555555555,0.236,5.8,73,955749614914,50,67.82404780387878,67.82404780387878,73.05495429039001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3,175,17.5,5,1,13.0,15.0,0.970574074074074,0.3,1,15.0,0.970574074074074,0.3,13.0,78,955749614914,50,67.13342833518982,67.13342833518982,84.5885021686554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,4,134,13.4,5,1,14.0,19.6,0.9780833333333334,0.392,1,19.6,0.9780833333333334,0.392,14.0,83,955749614914,50,77.06748652458191,77.06748652458191,90.72756457328796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,5,160,16.0,5,1,20.0,25.0,0.9627555555555555,0.5,1,25.0,0.9627555555555555,0.5,20.0,88,955749614914,50,100.11043214797974,100.11043214797974,100.11488652229309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6,86,8.6,5,1,19.8,26.6,0.9756851851851852,0.532,1,26.6,0.9756851851851852,0.532,19.8,93,955749614914,50,116.24766659736633,116.24766659736633,116.25208830833435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,4,79,7.9,5,1,15.4,17.2,0.9836388888888887,0.344,1,17.2,0.9836388888888887,0.344,15.4,98,955749614914,50,84.07617998123169,84.07617998123169,98.15435433387756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
